# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
398 2482 0.518166 0.675001 -0.52524 -0.0035144 -2.86398e-07 0 0 0
372 2509 0.854255 -0.358564 0.376405 -0.00315664 -2.07493e-07 1 0 0
3589 3487 0.0814101 -0.0190317 -0.996499 -0.00577852 -4.70482e-07 0 0 0
4944 3488 0.962275 -0.0604046 -0.265287 -0.00661013 -4.01843e-07 0 0 0
2657 2334 0.43107 -0.0630554 0.900113 -0.00194663 -1.8143e-07 0 0 0
2657 4406 0.329354 0.850944 -0.409171 -0.00176897 -1.43452e-07 0 1 0
1456 1744 -0.146443 -0.0411741 -0.988362 -0.0376646 -2.98714e-06 0 0 0
3190 3603 0.525348 0.112604 -0.843404 -0.00472699 -3.01705e-07 0 0 0
3365 4145 0.679704 -0.71694 -0.154915 -0.0038776 -2.49099e-07 0 0 0
2130 4989 0.891851 -0.311032 -0.328422 -0.0124397 -8.56306e-07 0 0 0
1737 2142 0.299898 -0.517401 0.801472 -0.0033729 -2.39741e-07 0 0 0
1256 3365 0.457666 -0.278061 -0.844526 -0.00766022 -4.96907e-07 0 0 0
2076 627 0.389754 0.0271238 -0.920519 -0.00205158 -1.62391e-07 0 0 0
3855 2006 0.594997 0.659036 -0.460055 -0.0155487 -1.20721e-06 0 0 0
2777 4449 0.167867 -0.985335 0.0306036 -0.00357482 -3.16183e-07 0 0 0
440 184 0.0847703 -0.166787 -0.982342 -0.00960206 -7.24377e-07 0 0 0
3705 1958 0.511722 -0.709607 0.484354 -0.0134748 -1.14609e-06 0 0 0
5251 3750 0.724989 0.687319 -0.0445417 -0.00246059 -1.97681e-07 0 0 0
911 1509 -0.0618265 0.0786301 -0.994985 -0.00400199 -3.49445e-07 0 0 0
3910 4239 0.135062 -0.109994 -0.984713 -0.0254718 -2.22138e-06 0 0 0
1101 4716 0.959622 -0.187977 -0.209262 -0.00786331 -5.3045e-07 0 0 0
540 3009 0.144183 -0.98459 -0.0989612 -0.0233496 -1.63046e-06 0 0 0
2242 3434 0.904959 0.0437212 -0.423247 -0.00753573 -5.60485e-07 1 0 0
