# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
1119 4998 0.0991518 0.541422 -0.834884 -0.00748738 -4.53159e-07 0 0 0
3 5363 0.224812 -0.962832 -0.149712 -0.0188236 -1.55213e-06 0 0 0
2740 740 0.386525 0.0332581 -0.921679 -0.00386882 -3.1782e-07 1 0 0
1119 5356 0.0290806 0.408748 0.912184 -0.0169318 -1.25642e-06 0 0 0
3173 1548 0.118105 -0.990113 0.0756819 -0.00798163 -6.7843e-07 0 0 0
285 4157 0.878778 0.286473 0.381683 -0.00492439 -3.5187e-07 1 0 1
2277 2110 0.805694 -0.585548 0.0893945 -0.0144511 -1.15271e-06 0 0 0
1615 65 -0.0764952 0.182318 -0.980259 -0.0456158 -3.45475e-06 0 0 0
1491 367 0.370652 -0.683868 0.628444 -0.00511187 -4.75698e-07 0 0 0
4175 2350 0.136535 0.66924 0.730395 -0.0110304 -7.14482e-07 0 0 0
1314 262 0.975038 0.161216 -0.152676 -0.00221479 -1.96689e-07 0 0 0
878 3066 0.914906 0.360485 0.181651 -0.0142634 -9.26973e-07 0 0 0
3938 5123 0.447327 0.186021 -0.874811 -0.00901092 -6.20544e-07 0 0 0
1314 4406 0.21676 -0.898809 0.380996 -0.00173738 -1.44535e-07 0 0 0
1965 3622 0.787765 0.391959 0.475178 -0.00658755 -5.47406e-07 0 0 0
4030 1026 0.0706907 0.0304914 -0.997032 -0.0128768 -9.74366e-07 0 0 -1
2941 5392 0.124798 -0.049375 -0.990953 -0.0181234 -1.32763e-06 0 0 0
2938 3911 -0.013191 0.0010461 -0.999912 -0.0249065 -2.09638e-06 0 0 0
1785 663 -0.0610577 0.381219 -0.922466 -0.0133766 -9.91823e-07 0 0 0
1686 4585 0.501741 -0.776436 -0.381317 -0.0162809 -1.55132e-06 0 0 0
4072 2169 0.815096 0.541818 0.205066 -0.00629128 -5.85714e-07 0 0 0
703 3035 0.122302 -0.062637 -0.990514 -0.018293 -1.56896e-06 0 0 0
1686 5259 0.492403 0.371224 -0.78723 -0.0249189 -1.68832e-06 0 0 0
3109 3390 0.400785 -0.30275 -0.864705 -0.0113655 -7.07673e-07 0 0 0
722 3876 0.43644 -0.879842 -0.188143 -0.0126126 -9.99227e-07 0 0 0
2397 1744 0.53235 -0.546508 -0.646477 -0.0121738 -9.77712e-07 0 0 0
722 1737 0.00915783 -0.124498 0.992178 -0.0124266 -8.85341e-07 0 0 0
164 4876 -0.27682 -0.132713 -0.951713 -0.0155344 -1.09726e-06 0 0 0
2896 3765 0.00327753 0.688923 0.724827 -0.00113119 -1.01218e-07 0 0 0
4110 1934 -0.252048 -0.190469 -0.948785 -0.0148851 -1.12556e-06 0 0 0
2812 4143 0.423112 -0.243428 0.872765 -0.0105517 -9.08114e-07 0 0 0
2853 3393 0.332933 -0.938742 0.0889876 -0.0087064 -7.17118e-07 0 0 0
2583 4638 -0.213506 0.320008 -0.923044 -0.0258183 -2.11301e-06 0 0 0
4089 4908 0.627822 0.336382 0.701916 -0.0059819 -4.89285e-07 0 0 0
1087 3204 0.59968 0.0616872 -0.797859 -0.00773682 -5.53312e-07 1 0 -1
1087 2577 0.464128 0.885677 -0.0127196 -0.0138213 -1.01893e-06 0 0 0
2059 1803 0.094958 -0.340499 -0.935438 -0.0504514 -3.88005e-06 0 0 0
3642 5374 0.705153 -0.436274 0.558949 -0.00244355 -2.0553e-07 1 0 0
4905 4814 0.655765 0.641624 -0.397857 -0.0181815 -1.24315e-06 1 0 0
3855 5356 0.504503 -0.649236 -0.569183 -0.00250065 -1.86814e-07 0 0 0
3080 1256 0.0288722 0.859526 -0.510275 -0.0142135 -9.47081e-07 0 0 0
1701 2292 0.137737 0.0333469 -0.989907 -0.0294704 -2.65999e-06 0 0 0
517 4143 0.417159 -0.394201 -0.818892 -0.00397864 -3.3629e-07 0 0 0
1198 2806 0.755936 0.385942 -0.528781 -0.00332378 -2.23943e-07 0 0 0
4291 3982 0.745417 -0.66547 0.0387782 -0.00693937 -5.30402e-07 0 0 0
1212 476 0.040034 -0.0905234 -0.995089 -0.00589988 -4.05279e-07 0 0 0
1199 4927 -0.0937906 -0.850326 0.517831 -0.0123027 -1.0447e-06 0 0 0
4747 4998 0.358201 0.450041 0.818019 -0.0182254 -1.50313e-06 0 0 0
4747 3395 0.268235 0.485136 -0.832282 -0.015594 -1.24559e-06 0 0 0
1795 5331 -0.761444 -0.48923 0.425272 -0.00558407 -4.07373e-07 0 0 0
3985 3804 0.696095 -0.654405 -0.295306 -0.0199856 -1.22108e-06 1 0 0
2246 430 0.984873 0.173075 -0.00839591 -0.0119835 -8.64573e-07 1 0 0
5219 4944 0.41366 0.0455049 -0.909293 -0.0271281 -1.60614e-06 1 0 0
4643 4657 0.134793 -0.538834 -0.831558 -0.014939 -1.06551e-06 0 0 0
960 3986 0.159415 0.317098 -0.934899 -0.0177246 -1.36568e-06 0 0 0
1499 1507 0.804845 -0.427541 -0.411623 -0.0264953 -2.27534e-06 1 0 0
4752 2692 0.175558 -0.984006 0.0302075 -0.00491765 -4.17397e-07 0 0 0
988 1079 0.525814 -0.233575 0.817901 -0.0165863 -1.42455e-06 0 0 0
2397 5302 0.628397 0.549824 0.550282 -0.0022541 -1.86117e-07 -1 0 0
1974 2132 0.254922 -0.824476 -0.505226 -8.30837e-05 -7.24995e-09 0 -1 0
498 2132 0.442879 0.42219 0.790957 -0.0178988 -1.07954e-06 0 0 0
988 1851 0.172735 -0.860821 -0.478695 -0.0134265 -1.12389e-06 0 0 0
241 2608 0.443663 -0.895966 0.020194 -0.00927083 -7.06439e-07 0 0 0
4657 2436 0.212306 0.864597 -0.45541 -0.000563615 -4.28089e-08 0 0 0
4628 2661 0.115064 -0.954136 -0.27638 -0.0112845 -8.05652e-07 0 0 0
1243 2732 0.373032 -0.545276 -0.75068 -0.00902542 -6.04557e-07 0 0 0
1365 4199 -0.332526 -0.147927 -0.931421 -0.00358427 -2.10971e-07 0 0 0
4643 2924 0.730566 0.587217 -0.348496 -0.0111559 -6.62185e-07 1 0 0
2959 792 0.390827 -0.920264 0.0192107 -0.00310229 -2.83582e-07 0 0 0
3783 3655 0.620002 -0.36438 -0.694856 -0.0147535 -1.10165e-06 0 0 0
2508 369 0.142349 0.591881 -0.793356 -0.0205809 -1.54725e-06 0 0 0
5331 42 -0.931218 0.353272 0.0896253 -0.00633599 -4.90908e-07 0 0 0
3375 3982 0.210742 0.45985 -0.862627 -0.000771604 -6.17671e-08 0 0 0
1768 844 -0.168031 0.362397 -0.916752 -0.0014989 -1.16675e-07 0 0 0
1923 1756 0.848343 -0.470748 0.242303 -0.0132349 -8.98841e-07 1 0 0
2500 3991 0.773553 -0.217961 -0.59507 -0.00775456 -6.79462e-07 0 0 0
1169 3918 -0.176695 0.313689 -0.932941 -0.0113065 -9.47217e-07 0 0 0
3367 1092 0.837834 0.339101 0.427837 -0.00568195 -4.57496e-07 0 0 0
4466 1225 0.19839 -0.9801 -0.00679247 -0.00380934 -2.72741e-07 0 0 0
347 1068 0.175006 -0.676779 -0.715083 -0.00738379 -6.81727e-07 0 0 0
2767 1401 0.0787257 -0.996256 -0.035725 -0.0144711 -9.59361e-07 0 0 0
3672 3273 0.827631 -0.235887 0.509299 -0.00037738 -2.85779e-08 0 0 0
2266 2896 0.10806 0.984568 -0.137656 -0.00438226 -2.64157e-07 0 0 0
4378 4526 0.430162 0.886903 -0.168415 -0.00422636 -3.33435e-07 0 0 0
1 3668 0.524757 0.0813048 0.84736 -0.0224108 -1.84732e-06 0 0 0
2486 3543 -0.864828 -0.353646 0.356381 -0.00283995 -2.40584e-07 0 0 0
2359 2246 0.29212 0.496148 -0.81762 -0.00400181 -2.92408e-07 0 0 0
369 3705 0.333392 0.231831 -0.91384 -0.0207467 -1.64091e-06 0 0 0
5006 1974 -0.965152 0.226923 -0.13034 -0.00097365 -7.94988e-08 -1 0 0
2457 3822 -0.254623 0.419092 -0.87151 -0.00657129 -5.77417e-07 0 0 0
3139 430 0.623684 -0.450705 -0.638658 -0.00170125 -1.20376e-07 0 0 0
3188 2554 0.247878 0.912484 0.325469 -0.00437502 -3.41973e-07 0 0 0
1198 5425 0.295942 -0.388611 -0.872582 -0.006911 -6.20765e-07 0 0 0
3188 3642 0.182292 0.551738 -0.813852 -0.0214128 -1.9094e-06 0 0 0
3979 705 0.111498 0.292695 0.949683 -0.0355867 -2.36276e-06 0 0 1
1923 4731 0.670549 -0.258048 -0.695539 -0.00607701 -5.04353e-07 0 0 0
1198 3377 0.741055 -0.425537 0.519379 -0.017458 -1.50763e-06 0 0 0
