# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
4747 1226 0.51302 -0.85148 -0.108589 -0.00362593 -2.88406e-07 0 0 0
3985 3804 0.693817 -0.628004 -0.35246 -0.0236009 -1.44197e-06 1 0 0
2246 430 0.978794 0.198255 -0.051558 -0.0209672 -1.51272e-06 1 0 0
5219 4944 0.407121 0.054136 -0.911769 -0.0276821 -1.63894e-06 1 0 0
4643 4657 0.0784569 -0.494219 -0.86579 -0.00810171 -5.77848e-07 0 0 0
960 3986 0.226029 0.324676 -0.91842 -0.00608739 -4.69033e-07 0 0 0
1499 1507 0.81221 -0.436377 -0.387156 -0.0141889 -1.2185e-06 1 0 0
4752 2692 0.166695 -0.985959 -0.00993313 -0.0087183 -7.39986e-07 0 0 0
988 1079 0.501493 -0.250337 0.828152 -0.0126267 -1.08447e-06 0 0 0
2397 5302 0.553843 0.611191 0.565423 -0.00353206 -2.91636e-07 -1 0 0
395 2723 0.791599 0.206923 0.574938 -0.00672715 -5.18098e-07 1 0 0
498 2132 0.414395 0.391135 0.82176 -0.00912075 -5.50107e-07 0 0 0
988 1851 0.343585 -0.760408 -0.551116 -0.0316813 -2.65193e-06 0 0 0
241 2608 0.417373 -0.906292 0.0665927 -0.00338224 -2.57727e-07 0 0 0
4657 2436 0.284301 0.800364 -0.527817 -0.00613237 -4.65779e-07 0 0 0
1672 5302 0.54674 -0.231711 0.804603 -0.00119009 -9.86031e-08 0 0 0
1243 2732 0.342851 -0.519516 -0.78266 -0.0153487 -1.02812e-06 0 0 0
2397 1456 0.765063 -0.471742 0.438335 -0.00592995 -4.31657e-07 0 0 0
4643 2924 0.74255 0.562422 -0.363733 -0.00569362 -3.37958e-07 1 0 0
4404 5149 0.472796 0.834043 0.284317 -0.00135658 -1.08841e-07 1 1 0
3783 3655 0.569951 -0.397905 -0.718908 -0.0180812 -1.35014e-06 0 0 0
2508 369 0.10971 0.523749 -0.844779 -0.00395236 -2.97134e-07 0 0 0
2959 792 0.392487 -0.918241 0.0527943 -0.0104628 -9.56402e-07 0 0 0
3354 2365 -0.971716 -0.116504 -0.205416 -0.000983591 -6.80997e-08 0 0 0
1768 844 -0.0931101 0.398289 -0.912522 -0.00234174 -1.82282e-07 0 0 0
1923 1756 0.877117 -0.400506 0.265067 -0.00031255 -2.12266e-08 1 0 0
2500 3991 0.768589 -0.253396 -0.58742 -0.00959825 -8.41008e-07 0 0 0
3642 1457 0.459287 0.643836 -0.611989 -0.00831297 -5.84881e-07 0 0 0
5356 2177 0.317355 0.688641 -0.651966 -0.00516593 -3.65817e-07 0 0 0
672 1413 0.561772 -0.407832 0.719781 -0.00676584 -5.56888e-07 0 0 0
1777 1343 0.62126 -0.771912 -0.134864 -0.0065612 -4.16671e-07 0 0 0
2767 1401 0.0185218 -0.999827 0.00163737 -0.0103764 -6.87906e-07 0 0 0
4378 4944 0.470326 -0.39952 0.786878 -0.00727092 -5.13874e-07 1 0 1
2266 2896 0.0947174 0.958969 -0.267222 -0.0104985 -6.32839e-07 0 0 0
4378 4526 0.464973 0.850712 -0.245133 -0.0129425 -1.02109e-06 0 0 0
1 3668 0.506233 0.136584 0.851512 -0.0293286 -2.41755e-06 0 0 0
3367 3113 0.379837 -0.859083 -0.343074 -0.00526061 -3.77809e-07 0 0 0
2359 2246 0.359249 0.500051 -0.787965 -0.00652696 -4.76917e-07 0 0 0
369 3705 0.325893 0.185065 -0.927116 -0.00901212 -7.12793e-07 0 0 0
3188 3797 0.410942 -0.511258 -0.754812 -0.00100275 -7.80915e-08 0 0 0
878 3801 0.295868 -0.882822 0.36481 -0.00161648 -1.08101e-07 0 0 0
3139 430 0.585364 -0.416324 -0.695718 -0.00719635 -5.09193e-07 0 0 0
3188 2554 0.253167 0.915181 0.313607 -0.0215641 -1.68555e-06 0 0 0
3188 4222 0.342686 -0.87166 0.350392 -0.0154654 -1.22511e-06 1 0 0
3188 3642 0.132689 0.549847 -0.824659 -0.0185526 -1.65435e-06 0 0 0
3979 705 0.128879 0.146291 0.980811 -0.0616371 -4.09236e-06 0 0 1
3935 1425 0.824659 0.0641711 0.561979 -0.00493571 -3.14463e-07 1 0 0
1198 3377 0.75525 -0.359823 0.547836 -0.0170941 -1.4762e-06 0 0 0
2829 4274 -0.108657 -0.155229 -0.981885 -0.00620133 -5.30396e-07 0 0 0
1198 2806 0.704087 0.456385 -0.544035 -0.00327005 -2.20319e-07 0 0 0
1198 5425 0.323391 -0.343344 -0.881779 -0.00703248 -6.30415e-07 0 0 0
2677 3655 0.818831 0.216235 0.531749 -0.00798313 -6.73079e-07 0 0 0
2677 3665 0.560257 -0.385879 -0.732946 -0.0236263 -1.94573e-06 0 0 0
37 4766 0.942391 0.0745422 0.326103 -0.00119323 -9.80169e-08 1 0 0
4669 3365 0.531389 0.431891 0.728763 -0.0155239 -1.17575e-06 0 0 0
3855 3434 0.803143 -0.454799 0.384862 -0.00517515 -3.79011e-07 1 0 0
3495 4723 0.085156 -0.687108 0.721547 -0.00911843 -7.53743e-07 0 0 0
3495 3309 0.160756 0.686632 -0.709009 -0.0222735 -1.56567e-06 0 0 0
3495 840 0.787542 -0.388539 -0.478346 -0.0177682 -1.31151e-06 0 0 0
3280 1242 -0.831814 -0.429256 0.351886 -0.00558132 -4.33398e-07 0 0 0
4271 1672 -0.104411 -0.329702 0.938294 -0.00934835 -6.91177e-07 0 -1 0
4271 5490 -0.0571087 0.929434 -0.364543 -0.00708775 -5.95341e-07 0 0 0
2312 1650 -0.975079 0.197641 -0.100792 -0.00445149 -3.07883e-07 0 0 0
122 262 0.663789 -0.741791 -0.0955507 -0.00428294 -3.65873e-07 0 0 0
4271 5389 0.515971 -0.0869142 -0.852185 -0.011185 -8.4153e-07 0 -1 0
3292 1648 0.403033 0.279719 -0.871391 -0.0197576 -1.6425e-06 0 0 0
4191 5490 0.232789 0.477639 0.847154 -0.00827715 -6.98498e-07 0 0 0
4628 2661 0.106429 -0.960517 -0.257059 -0.00919046 -6.56148e-07 0 0 0
4114 3542 -0.781631 0.453567 0.428171 -0.0180757 -1.47617e-06 0 0 0
4426 1493 0.720009 0.519948 0.459609 -0.0055251 -4.4615e-07 0 0 0
3750 236 0.789557 0.170537 0.589506 -0.0037773 -3.56506e-07 1 0 0
3850 2924 0.927304 -0.135925 0.348757 -0.00222165 -1.28097e-07 1 0 0
3435 4821 -0.223456 -0.971248 0.0821209 -0.00169162 -1.09912e-07 0 0 0
860 3375 -0.0527542 0.474869 0.878474 -0.0195677 -1.34823e-06 0 0 0
3763 5519 0.441424 0.639178 -0.629758 -0.0139989 -9.72555e-07 0 0 0
860 4716 0.292541 0.394082 -0.871274 -0.0450756 -3.09276e-06 0 0 0
1329 5501 0.66295 -0.353201 -0.66011 -0.0203427 -1.54856e-06 0 0 0
1401 946 -0.418014 0.35299 -0.837056 -0.0141432 -8.90977e-07 0 0 0
3915 1495 0.693899 -0.581508 -0.424679 -0.0335548 -1.90114e-06 0 0 0
1923 3705 0.130729 -0.215598 0.967692 -0.0195792 -1.28481e-06 0 0 0
3915 3063 0.585875 0.648488 0.486018 -0.0120023 -1.1367e-06 0 0 0
1923 4731 0.693506 -0.232901 -0.681768 -0.0104555 -8.6385e-07 0 0 0
3915 5137 -0.00335751 0.185835 0.982575 -0.0280819 -1.97923e-06 0 0 0
5005 1593 0.529434 -0.769382 -0.357423 -3.23922e-05 -2.50968e-09 0 0 0
1686 4426 -0.0317936 -0.477061 0.878295 -0.0135113 -1.04012e-06 0 0 0
3765 2923 0.333726 -0.303392 0.892514 -0.011943 -9.61681e-07 0 0 0
5005 722 0.0493696 -0.398617 0.915788 -0.0125048 -1.00549e-06 0 0 0
1581 2586 0.574242 -0.120686 0.809741 -0.00902528 -7.45495e-07 0 0 0
3281 1295 0.945832 -0.0641944 -0.318247 -0.00344615 -3.05433e-07 1 0 0
1558 182 0.657171 -0.638722 -0.400199 -0.00339926 -2.21315e-07 1 0 0
3985 4933 0.0789231 0.140659 -0.986907 -0.0139344 -1.27024e-06 0 0 0
4987 2501 0.578451 0.622283 -0.527407 -0.0124695 -8.08507e-07 0 0 0
2124 2453 -0.507735 -0.849785 0.141667 -0.00115822 -9.16336e-08 0 0 0
959 2741 0.423547 0.901936 -0.0843787 -0.0013478 -1.27163e-07 0 0 0
3281 1542 0.146057 0.665062 -0.732366 -0.0162747 -1.02617e-06 0 0 0
3658 4816 0.275354 0.323151 -0.905403 -0.0297827 -2.61614e-06 0 0 0
372 3603 0.499056 0.36496 0.785969 -0.00138047 -9.02813e-08 0 0 0
395 5284 0.495981 0.812724 -0.305749 -0.0116974 -9.35539e-07 1 0 0
395 3083 0.712965 -0.70082 -0.0230713 -0.00454501 -3.36672e-07 1 0 0
4055 4699 0.574026 -0.743509 -0.343058 -0.00713033 -5.85006e-07 0 0 0
2308 1767 0.775562 0.569318 -0.272728 -0.00839541 -6.62744e-07 0 0 0
4643 4360 0.500509 -0.613606 0.610719 -0.024132 -2.20889e-06 1 0 0
1672 452 0.852325 -0.407338 -0.328051 -0.00237791 -1.78301e-07 1 0 0
2308 1777 0.159535 0.713074 0.682696 -0.00577284 -5.06944e-07 0 0 0
1910 2725 0.856478 0.514013 -0.0472829 -0.0221622 -1.4409e-06 0 0 0
1910 1225 0.276019 0.602561 0.748822 -0.0151949 -1.16884e-06 0 0 0
1910 2812 0.0782323 -0.487017 0.869882 -0.0217205 -1.36919e-06 0 0 0
4010 976 0.291568 0.666929 -0.685707 -0.00287069 -1.94395e-07 0 0 0
650 1457 0.747593 0.572213 0.33716 -0.00610661 -4.83888e-07 0 0 0
1592 1856 0.436435 -0.887253 0.149352 -0.0107706 -8.28291e-07 0 -1 0
1910 2266 0.135841 0.307691 -0.94174 -0.0152941 -9.66811e-07 0 0 0
4940 3803 0.398705 0.183921 0.898447 -0.0434179 -3.3071e-06 0 0 0
4940 3763 0.112027 0.408772 -0.905735 -0.0139987 -1.08616e-06 0 0 0
2508 429 0.60055 0.398263 0.693344 -0.0159091 -1.41178e-06 0 0 0
4426 1912 0.871662 -0.374475 -0.316187 -0.000120507 -9.13984e-09 1 0 0
471 1851 0.096431 -0.91051 0.402086 -0.00657701 -4.41076e-07 0 0 0
588 3476 -0.905531 0.219763 0.36293 -0.0140322 -1.24748e-06 0 0 0
471 3761 0.605926 0.77515 -0.178873 -0.011264 -7.61153e-07 0 0 0
2438 2922 0.14512 0.224522 0.963603 -0.0115816 -8.75082e-07 0 0 0
2627 3318 0.616171 -0.526009 0.586215 -0.0225517 -1.66494e-06 0 0 0
3327 2554 0.00251773 -0.713902 -0.700241 -0.0153373 -1.13747e-06 0 0 0
1558 2204 0.679797 0.339206 -0.650243 -0.0182696 -1.21777e-06 0 0 0
3327 4756 0.759483 0.352024 0.547051 -0.0107602 -9.01733e-07 1 0 1
2045 4184 -0.413341 -0.134431 -0.900599 -0.00123037 -8.77678e-08 0 0 0
5240 3206 0.89429 0.428093 0.130312 -0.00448992 -3.76887e-07 1 1 0
2812 2146 0.841145 -0.537047 0.0636864 -0.00312155 -2.53097e-07 0 0 0
3190 3333 0.241666 -0.344591 0.907113 -0.0157872 -1.03167e-06 1 0 0
3190 3603 0.470669 0.234872 -0.850474 -0.0157874 -1.00624e-06 0 0 0
5240 4191 0.116491 0.479176 0.869954 -0.0143335 -1.13907e-06 0 1 0
1648 1912 0.875592 0.457409 0.155294 -0.00779885 -4.3223e-07 1 0 0
4175 3938 0.755342 -0.457587 0.469119 -0.000688479 -5.0853e-08 0 0 0
1648 4783 0.014397 0.335734 -0.941847 -0.0289675 -2.5976e-06 0 0 0
2003 1301 0.476596 -0.15355 -0.865609 -0.0270387 -2.04353e-06 0 0 0
2003 395 0.295788 0.893907 0.336809 -0.0106923 -7.93031e-07 0 0 0
2003 4678 0.248505 -0.963021 -0.104093 -0.0137222 -1.02926e-06 0 0 0
1119 1150 0.605382 -0.754995 0.251981 -0.0117221 -1.0845e-06 0 0 0
4039 5356 0.148059 0.984816 0.0906403 -0.00251374 -1.87832e-07 0 0 0
4039 2806 0.539312 -0.839516 0.0660013 -0.00251374 -1.89498e-07 0 0 0
1817 4184 -0.983461 0.107433 0.145815 -0.00132513 -9.79617e-08 0 0 0
3850 4643 0.156858 -0.694477 0.702209 -0.0175039 -1.03489e-06 0 0 0
3850 1648 0.033035 0.935619 -0.351462 -0.0121591 -7.22363e-07 0 0 0
3080 4814 0.728177 -0.68417 -0.0408606 -0.00917387 -6.5254e-07 1 0 0
674 144 -0.92976 -0.227551 -0.289425 -0.00178586 -1.46998e-07 0 0 0
5460 3598 0.662266 0.30829 -0.682907 -0.0252943 -2.04633e-06 0 0 0
5460 878 0.300971 -0.887853 0.348042 -0.00643645 -4.84692e-07 0 0 0
4055 2164 0.416925 0.172241 0.892472 -0.0110543 -9.0172e-07 0 0 0
1256 3365 0.457122 -0.294371 -0.839276 -0.0260537 -1.68822e-06 0 0 0
4222 4526 0.376857 -0.8853 0.272437 -0.0151249 -1.14048e-06 -1 0 0
4449 3577 0.610939 -0.102099 -0.785066 -0.00110213 -8.1889e-08 1 0 -1
1965 2923 0.446056 -0.701186 -0.556212 -0.00153582 -1.16158e-07 0 0 0
2740 740 0.364944 0.0523509 -0.929556 -0.0149487 -1.22802e-06 1 0 0
792 3803 0.0513068 0.600474 -0.797997 -0.0145886 -8.41874e-07 0 0 0
792 2554 -0.12118 -0.765859 0.631486 -0.0205797 -1.72615e-06 0 0 0
4494 53 0.973696 -0.00824123 0.227704 -0.0134659 -1.29404e-06 0 0 0
4494 3881 0.709732 0.67634 -0.197091 -0.00396676 -3.17949e-07 0 0 0
4494 3109 0.158849 -0.696314 0.699938 -0.00815802 -5.37673e-07 0 0 0
999 4669 0.178529 0.757419 -0.628047 -0.0122701 -8.84199e-07 0 0 0
949 5169 0.70204 0.383006 0.600371 -0.02023 -1.58473e-06 0 0 -1
3709 3890 0.112364 0.101165 -0.988504 -0.0156747 -1.06942e-06 0 0 0
949 1735 0.571677 -0.654616 0.494635 -0.0099475 -7.79848e-07 0 0 0
949 4643 0.15835 -0.891017 -0.425458 -0.00793842 -4.31554e-07 0 0 -1
285 1329 0.266636 -0.224588 -0.937265 -0.011765 -8.16976e-07 0 0 0
3556 1413 0.513918 0.188103 -0.836962 -0.0176094 -1.54085e-06 0 0 0
85 3013 0.657777 0.479195 -0.581121 -0.00405392 -3.28282e-07 0 0 0
2955 5010 0.824313 -0.435433 0.361809 -0.0171866 -1.36228e-06 1 0 0
3367 1092 0.855829 0.343134 0.387062 -0.000918145 -7.39266e-08 0 0 0
650 3642 0.21529 -0.145166 0.9657 -0.0252726 -2.13449e-06 0 0 0
3985 1711 0.440223 0.0249232 0.897543 -0.038857 -3.15922e-06 0 0 0
842 3876 0.574168 0.518833 0.633359 -0.013649 -8.03829e-07 0 0 0
627 3803 0.28269 -0.713119 0.64152 -0.00266561 -2.02372e-07 0 0 0
2490 1858 0.335026 -0.0622607 -0.940149 -0.0100771 -8.41221e-07 0 0 0
122 5349 0.865793 0.0982832 0.490655 -0.00814529 -6.39158e-07 0 0 0
1172 3395 0.487974 -0.735033 0.470752 -0.0158315 -1.18711e-06 0 0 0
36 1301 0.11626 0.49596 0.860527 -0.0218153 -1.59078e-06 0 0 0
36 3655 0.442977 0.556752 -0.702708 -0.00609468 -4.54704e-07 0 0 0
1172 4010 0.393103 0.71041 -0.583771 -0.0125768 -9.44501e-07 0 0 0
5185 1558 0.629231 -0.282653 0.724 -0.00650618 -4.34437e-07 0 0 0
3935 3985 0.323573 -0.87409 -0.362309 -0.0167355 -1.07533e-06 0 0 0
4404 2656 0.290054 -0.801534 -0.522887 -0.0251723 -1.98561e-06 0 0 0
3668 3945 0.864248 -0.468392 -0.183535 -0.00847226 -6.21921e-07 1 0 0
4404 1945 0.471901 0.0743883 0.878508 -0.0224128 -1.91611e-06 1 0 0
2350 5425 0.396268 -0.823716 0.405541 -0.00816282 -7.27992e-07 0 0 0
2350 1753 0.464103 0.267777 -0.844336 -0.0240661 -1.602e-06 0 0 0
122 3365 0.119189 0.85463 -0.505373 -0.00589505 -5.02907e-07 0 0 0
3666 2004 0.406961 -0.702566 0.583766 -0.00685086 -4.72493e-07 0 0 0
1301 4929 0.667914 -0.644724 0.371782 -0.0168091 -1.43033e-06 1 0 0
2482 4545 0.419243 -0.38197 0.82361 -0.0232535 -1.57763e-06 0 0 0
1158 2886 0.134936 0.285623 -0.948795 -0.0113265 -9.50397e-07 0 0 0
1225 3249 0.372583 0.525385 0.764953 -0.0097709 -7.95477e-07 0 0 0
5344 5074 0.906877 0.395052 -0.146657 -0.0101483 -7.024e-07 1 0 0
4271 4810 0.985303 0.113391 0.127749 -0.00750398 -5.97993e-07 1 0 0
4010 3737 0.55092 0.421416 0.720344 -0.0220991 -1.78965e-06 0 0 0
722 888 0.734165 0.527725 0.427209 -0.00840532 -6.30658e-07 1 0 0
3803 1457 0.203518 -0.962963 -0.176868 -0.00680416 -4.8147e-07 0 0 0
4436 2949 0.624413 -0.503547 -0.597117 -0.00626865 -5.63954e-07 1 0 0
3803 3514 0.618722 0.497036 -0.608389 -0.00862913 -5.91393e-07 1 0 0
3803 3660 0.778341 0.362849 0.512373 -0.0355203 -2.0868e-06 1 0 0
2242 4987 0.36881 -0.00722431 0.929477 -0.0302065 -2.52547e-06 0 0 0
3783 1301 0.243989 -0.477379 0.844144 -0.0110024 -8.06678e-07 0 0 0
959 2550 0.91878 -0.0376202 0.392973 -0.00407085 -3.30528e-07 0 0 0
3765 343 0.787092 0.614632 -0.0520957 -0.00581297 -5.51528e-07 0 0 0
2554 3908 0.4502 -0.768248 0.455099 -0.0160312 -1.28755e-06 0 0 0
2359 4337 0.958854 -0.150147 -0.240948 -0.000375487 -2.73754e-08 1 0 0
2401 3741 0.884789 0.461171 0.066853 -0.0112451 -7.47939e-07 1 0 0
1800 3069 0.144185 -0.0755722 -0.986661 -0.0202371 -1.42042e-06 0 0 0
1800 2436 0.246607 -0.557298 0.792846 -0.0062009 -4.63863e-07 0 0 0
1744 452 0.27366 0.951868 0.138047 -0.000282947 -2.05757e-08 0 0 0
999 122 0.641558 0.357196 0.678833 -0.0179712 -1.45294e-06 0 0 0
27 1980 0.936764 0.30154 0.177617 -0.000647677 -4.49666e-08 1 0 0
999 1314 0.329428 -0.624596 0.708066 -0.0110634 -9.3034e-07 0 0 0
3296 1945 0.687667 -0.138141 -0.712763 -0.00289519 -2.71938e-07 1 0 0
4249 4723 0.61314 0.692249 -0.380592 -0.0110907 -8.75244e-07 0 0 0
1974 2132 0.388915 -0.868834 -0.306388 -0.0139528 -1.21398e-06 0 -1 0
1015 1829 0.94436 -0.254718 -0.208091 -0.000674416 -5.53085e-08 0 0 0
3556 3991 0.682049 -0.474807 0.556208 -0.0081475 -6.7306e-07 0 0 0
2455 2006 0.289435 -0.0928258 -0.952686 -0.0158993 -1.12041e-06 0 0 0
2130 4230 0.703879 0.692881 0.156428 -0.00422454 -3.17933e-07 0 0 0
3877 4335 0.0653475 -0.981907 0.177733 -0.00330522 -2.52304e-07 0 0 0
3080 2732 0.370389 -0.277396 0.886489 -0.0295144 -1.82716e-06 0 0 0
3080 122 0.354059 -0.112324 -0.928453 -0.0162951 -1.52377e-06 0 0 0
1753 4545 -0.0461045 -0.727416 -0.684646 -0.0250976 -1.76124e-06 0 0 0
1753 1150 0.463913 0.247995 0.850461 -0.0218398 -2.00397e-06 0 0 0
947 3719 0.293936 -0.327867 -0.897833 -0.000527702 -4.30431e-08 0 0 0
1753 356 0.602598 0.723359 -0.337088 -0.00971263 -7.88951e-07 1 0 0
1753 2952 0.839025 -0.383208 -0.386249 -0.01976 -1.4971e-06 0 0 0
2482 1343 0.728424 0.138868 -0.670906 -0.0136108 -7.92078e-07 0 0 0
257 2688 -0.0491163 0.367344 -0.928787 -0.000200287 -1.3897e-08 0 0 0
517 1495 0.698485 0.593295 -0.40015 -0.00505346 -3.59862e-07 0 0 0
3296 3665 0.413573 0.575973 0.705133 -0.0274004 -2.1987e-06 0 1 0
3296 3 0.0865774 -0.32306 0.94241 -0.0411237 -3.97134e-06 0 0 0
1301 1727 0.928298 0.295299 0.225969 -0.0104461 -7.50762e-07 1 0 0
3399 705 0.120162 -0.920534 0.371722 -0.00430664 -3.30898e-07 -1 0 1
3399 1856 0.361401 -0.0976243 0.927286 -0.00154426 -1.14679e-07 0 0 1
3399 2496 0.385494 0.909488 -0.155645 -0.00536005 -4.18807e-07 0 1 0
3979 3668 0.0657242 -0.318143 -0.945762 -0.0294363 -2.18091e-06 0 0 0
3395 3515 0.129868 -0.365273 -0.921797 -0.0234373 -2.12598e-06 0 0 0
4449 3327 0.299744 -0.886248 -0.353154 -0.0099569 -8.0919e-07 0 0 -1
429 2491 0.218409 0.327716 -0.919184 -0.00475319 -3.41529e-07 0 0 0
1302 36 0.690919 0.670909 -0.269279 -0.0174039 -1.44317e-06 0 1 0
2657 1951 0.932221 0.310556 0.185793 -0.00675715 -4.70934e-07 1 0 0
740 1075 0.0381521 -0.989793 0.137314 -0.0038096 -3.21369e-07 0 0 0
398 2482 0.413064 0.692776 -0.591134 -0.000316708 -2.58102e-08 0 0 0
2732 4531 0.901467 -0.412397 -0.131478 -0.00823887 -7.5786e-07 1 0 0
5356 3071 0.899526 0.411577 0.146484 -0.0100877 -7.23118e-07 1 0 0
3589 3487 0.0920173 0.0405346 -0.994932 -0.00746807 -6.08043e-07 0 0 0
3062 395 0.656801 -0.555987 0.509402 -0.000644251 -5.35893e-08 0 0 0
2657 2334 0.432361 -0.0439734 0.900628 -0.0271452 -2.52999e-06 0 0 0
2657 4406 0.253677 0.885467 -0.389353 -0.00999654 -8.10655e-07 0 1 0
4072 27 0.567859 -0.818353 -0.0885142 -0.00149324 -1.28819e-07 0 0 0
2657 2886 -0.106438 -0.77252 -0.626006 -0.0126792 -1.11638e-06 0 0 0
3365 4145 0.668677 -0.696869 -0.259316 -0.019174 -1.23174e-06 0 0 0
2130 4989 0.894143 -0.357092 -0.270175 -0.0089363 -6.15144e-07 0 0 0
1822 27 0.652663 0.736258 0.178759 -0.008398 -6.30074e-07 0 0 0
1822 540 0.568239 -0.73524 0.369496 -0.00440265 -3.59467e-07 0 0 0
2777 4643 0.482689 0.661946 -0.573445 -0.00227675 -2.18977e-07 0 0 -1
1225 2725 0.649025 -0.0247945 -0.760363 -0.00157338 -1.27219e-07 0 0 0
2777 4449 0.205281 -0.975323 0.0812652 -0.0129101 -1.14186e-06 0 0 0
5490 2385 0.978223 0.0132488 -0.207134 -0.00128382 -1.168e-07 1 0 0
3705 1958 0.425026 -0.616355 0.662917 -0.0326026 -2.773e-06 0 0 0
5251 3750 0.696045 0.716481 -0.0466519 -0.000619773 -4.97918e-08 0 0 0
1648 1749 0.38636 0.157499 0.908801 -0.00891709 -6.94337e-07 0 0 0
2656 4785 0.88241 0.461595 0.0910127 -0.0102 -8.64367e-07 1 0 0
540 3666 -0.0513022 0.0317692 0.998178 -0.0153494 -1.16852e-06 0 0 0
540 3009 0.11858 -0.973822 -0.193932 -0.0162989 -1.13812e-06 0 0 0
540 4871 0.113462 0.429148 -0.896079 -0.0095938 -7.59923e-07 0 0 0
285 4157 0.791463 0.129294 0.597386 -0.0111151 -7.94221e-07 1 0 1
2456 5356 0.620066 0.371583 -0.690974 -0.0217259 -1.67342e-06 0 0 0
