# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
3979 705 0.191592 0.0741959 0.978666 -0.0413595 -2.74604e-06 0 0 1
3935 1425 0.794249 0.059799 0.604642 -0.0154251 -9.82762e-07 1 0 0
1198 3377 0.714791 -0.370934 0.59286 -0.0118344 -1.02199e-06 0 0 0
4115 2667 0.79079 -0.311404 -0.526952 -0.0041917 -4.05626e-07 0 0 0
1198 2806 0.67794 0.477746 -0.558709 -0.0105633 -7.11701e-07 0 0 0
1198 5425 0.287005 -0.350335 -0.891568 -0.0221556 -1.9861e-06 0 0 0
2677 3655 0.779125 0.166387 0.604384 -0.0117101 -9.87312e-07 0 0 0
2677 3665 0.574633 -0.456281 -0.679415 -0.00798545 -6.57636e-07 0 0 0
300 1323 0.519251 0.259907 -0.814142 -0.000456457 -4.0971e-08 1 0 0
4669 3365 0.454073 0.384776 0.803595 -0.019767 -1.49711e-06 0 0 0
3855 3434 0.773831 -0.484032 0.408531 -0.00866064 -6.34276e-07 1 0 0
3495 4723 0.0622179 -0.492717 0.867963 -0.0137724 -1.13844e-06 0 0 0
3495 3309 0.181453 0.684318 -0.706246 -0.0377995 -2.65704e-06 0 0 0
3495 840 0.802603 -0.371635 -0.4666 -0.0117272 -8.6561e-07 0 0 0
4191 5389 0.78548 -0.495371 0.370984 -0.00177967 -1.34684e-07 0 -1 0
4271 1672 -0.103682 -0.321547 0.9412 -0.00266634 -1.97138e-07 0 -1 0
4271 5490 -0.0641753 0.912849 -0.403223 -0.000740651 -6.22115e-08 0 0 0
992 4853 -0.919947 -0.194329 -0.34049 -0.00317558 -2.57572e-07 0 0 0
122 262 0.740437 -0.660593 -0.123975 -0.00544972 -4.65546e-07 0 0 0
4271 5389 0.532728 -0.083584 -0.842149 -0.0082569 -6.21229e-07 0 -1 0
3292 1648 0.391744 0.293588 -0.871976 -0.00821158 -6.82648e-07 0 0 0
4191 5490 0.201624 0.48308 0.852046 -0.0122683 -1.03531e-06 0 0 0
4271 4810 0.979837 0.126677 0.154507 -0.00460541 -3.65567e-07 1 0 0
4114 3542 -0.820449 0.367797 0.437708 -0.000746007 -6.09234e-08 0 0 0
4426 1493 0.728228 0.488026 0.48116 -0.00890136 -7.18782e-07 0 0 0
3750 236 0.775528 0.158901 0.610989 -0.0122425 -1.15546e-06 1 0 0
3850 2924 0.924268 -0.136218 0.356615 -0.00202063 -1.16506e-07 1 0 0
3763 787 0.544726 -0.824263 -0.15448 -0.000279097 -2.60685e-08 0 0 0
860 3375 0.109391 0.408066 0.906375 -0.0275865 -1.90073e-06 0 0 0
3763 5519 0.433554 0.638848 -0.635535 -0.0204676 -1.42196e-06 0 0 0
860 4716 0.336065 0.363001 -0.869075 -0.0437957 -3.00494e-06 0 0 0
1329 5501 0.665596 -0.331093 -0.66885 -0.00944136 -7.18711e-07 0 0 0
3749 2550 0.750118 0.399055 -0.527331 -0.00347346 -2.73774e-07 0 0 0
3915 1495 0.688993 -0.586377 -0.42597 -0.0247268 -1.40097e-06 0 0 0
1923 3705 0.151439 -0.18381 0.971226 -0.0208574 -1.36869e-06 0 0 0
3915 3063 0.562874 0.66098 0.496264 -0.0088778 -8.40784e-07 0 0 0
