# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
4378 4944 0.449406 -0.355624 0.819492 -0.00468623 -3.31201e-07 1 0 1
2266 2896 0.115999 0.932002 -0.343391 -0.00227868 -1.37356e-07 0 0 0
4378 4526 0.451545 0.840986 -0.298076 -0.00909698 -7.17699e-07 0 0 0
4378 2723 0.731221 -0.677674 -0.0779345 -0.00139269 -1.11538e-07 1 0 0
3367 3113 0.429589 -0.805708 -0.407785 -0.00225884 -1.62226e-07 0 0 0
3429 1958 0.461468 0.575069 0.675531 -0.000389511 -2.96316e-08 0 0 0
3188 3797 0.423847 -0.51458 -0.74536 -0.00789719 -6.14289e-07 0 0 0
4709 3705 0.257809 0.694812 0.671395 -0.00143285 -1.22922e-07 0 0 0
4709 3429 0.259576 -0.522146 0.812394 -0.002321 -1.77635e-07 0 0 0
4709 4908 0.329326 -0.00566872 -0.944199 -0.00360845 -2.77577e-07 0 0 0
3188 2554 0.307271 0.908967 0.281714 -0.0314338 -2.45702e-06 0 0 0
3188 4222 0.292442 -0.914747 0.278774 -0.013737 -1.0882e-06 1 0 0
3188 3642 0.170025 0.516094 -0.839487 -0.00979376 -8.73317e-07 0 0 0
3979 705 0.194051 0.0551341 0.979441 -0.0208915 -1.38708e-06 0 0 1
3935 1425 0.747707 0.0446799 0.662524 -0.0120086 -7.65089e-07 1 0 0
1198 3377 0.694954 -0.374476 0.613846 -0.00744157 -6.42637e-07 0 0 0
3979 1628 0.822678 -0.425231 0.377332 -0.00638395 -4.15224e-07 1 0 0
1198 2806 0.673393 0.461994 -0.577151 -0.00386181 -2.60189e-07 0 0 0
1198 5425 0.273112 -0.353173 -0.894806 -0.0151536 -1.35842e-06 0 0 0
2677 3655 0.759098 0.145443 0.634521 -0.0170227 -1.43523e-06 0 0 0
2677 3665 0.575856 -0.431564 -0.694365 -0.0134613 -1.10859e-06 0 0 0
4669 2740 0.636945 0.583944 -0.5033 -0.0127334 -9.52104e-07 0 0 0
4669 3365 0.393089 0.363368 0.844656 -0.0143411 -1.08616e-06 0 0 0
3855 3434 0.767595 -0.481971 0.422494 -0.0163947 -1.20069e-06 1 0 0
3495 4723 0.0757722 -0.451036 0.889284 -0.012407 -1.02558e-06 0 0 0
3495 3309 0.200495 0.686873 -0.698575 -0.0346061 -2.43257e-06 0 0 0
3495 840 0.806871 -0.357331 -0.470398 -0.0104703 -7.72829e-07 0 0 0
4191 5389 0.752413 -0.495136 0.434414 -0.00412634 -3.12279e-07 0 -1 0
4271 1672 -0.00976383 -0.272898 0.961994 -0.0169764 -1.25516e-06 0 -1 0
4271 5490 -0.0231834 0.88941 -0.456521 -0.0165435 -1.38958e-06 0 0 0
4191 3206 0.7614 0.00570618 -0.648258 -0.0026028 -1.88807e-07 1 0 0
4271 3139 0.327082 -0.902487 -0.280241 -0.00308325 -2.21558e-07 1 -1 0
4271 5389 0.532853 -0.0820814 -0.842217 -0.0105048 -7.90353e-07 0 -1 0
4191 300 0.464376 0.882214 0.0778033 -0.000828702 -6.90142e-08 0 0 0
4191 5490 0.208015 0.455114 0.865795 -0.0117775 -9.93892e-07 0 0 0
4271 4810 0.974497 0.160703 0.156624 -0.0137041 -1.0878e-06 1 0 0
3750 1800 0.176886 -0.833272 0.523802 -0.00294766 -2.52513e-07 0 0 0
4426 1493 0.712385 0.515124 0.476608 -0.00278077 -2.24547e-07 0 0 0
3750 236 0.7387 0.129011 0.661573 -0.0103361 -9.75535e-07 1 0 0
3750 648 0.835936 0.0281125 -0.548107 -0.00749719 -6.54206e-07 0 0 0
3763 787 0.527111 -0.835464 -0.155413 -0.000514981 -4.81007e-08 0 0 0
860 3375 0.168644 0.352539 0.920476 -0.0143297 -9.87322e-07 0 0 0
3763 5519 0.39457 0.651123 -0.648346 -0.0212824 -1.47857e-06 0 0 0
860 4716 0.332149 0.34841 -0.87652 -0.0284203 -1.94999e-06 0 0 0
1329 5501 0.637 -0.327834 -0.697679 -0.00516531 -3.93202e-07 0 0 0
1329 3668 0.254096 0.932349 -0.257216 -0.00203033 -1.52453e-07 0 0 0
3915 1495 0.685031 -0.582498 -0.437525 -0.0350004 -1.98305e-06 0 0 0
1923 3705 0.141684 -0.17964 0.973476 -0.0184699 -1.21202e-06 0 0 0
3915 3063 0.537038 0.678425 0.501328 -0.00955099 -9.0454e-07 0 0 0
1923 4731 0.620609 -0.169592 -0.765561 -0.0317859 -2.62621e-06 0 0 0
3915 5137 -0.00748722 0.141574 0.989899 -0.0223452 -1.5749e-06 0 0 0
5005 1655 0.988202 -0.0813561 0.129758 -0.00970628 -7.73626e-07 0 0 0
3685 400 0.25563 -0.388845 -0.885129 -0.0015842 -1.13827e-07 0 0 0
3685 4908 0.244973 0.966182 -0.0805025 -0.00150277 -1.20004e-07 0 0 0
5005 722 0.12209 -0.36364 0.923504 -0.0151704 -1.21983e-06 0 0 0
3685 4047 0.50908 -0.857082 0.0790472 -0.000852858 -6.77356e-08 0 0 0
3281 1295 0.965647 -0.0371582 -0.257187 -0.00372379 -3.3004e-07 1 0 0
3281 3171 0.738719 0.397918 0.544018 -0.00777586 -4.82743e-07 1 0 0
3591 471 0.0615678 -0.422983 0.904044 -0.00396318 -2.95619e-07 0 0 0
3591 3499 0.34902 0.910197 -0.222993 -0.00365542 -2.78987e-07 0 0 0
3591 189 0.444106 -0.827568 -0.343369 -0.00563052 -4.19467e-07 0 0 0
3281 4426 0.13021 -0.991465 -0.00644556 -0.01261 -8.94738e-07 0 0 0
3281 1542 0.115631 0.613942 -0.780836 -0.00691124 -4.35778e-07 0 0 0
59 4335 0.148643 -0.00967612 -0.988844 -0.000682609 -5.3903e-08 0 0 0
2308 1343 0.858526 -0.139306 0.493484 -0.00156831 -1.4281e-07 0 0 0
395 5284 0.50382 0.798921 -0.328469 -0.0194858 -1.55845e-06 1 0 0
395 3083 0.683648 -0.725814 -0.0762833 -0.0123151 -9.12239e-07 1 0 0
395 2723 0.761845 0.265818 0.590706 -0.00381946 -2.93877e-07 1 0 0
2308 1767 0.751981 0.589573 -0.294836 -0.0129506 -1.02233e-06 0 0 0
1672 5302 0.464896 -0.230913 0.854723 -0.0103347 -8.54528e-07 0 0 0
1672 452 0.839419 -0.459163 -0.290766 -0.00946091 -7.094e-07 1 0 0
2308 1777 0.170063 0.747205 0.642466 -0.00698559 -6.13443e-07 0 0 0
1910 2725 0.839542 0.536877 -0.0832615 -0.0301612 -1.96097e-06 0 0 0
1910 1225 0.268941 0.643423 0.716713 -0.00196888 -1.51453e-07 0 0 0
1910 2812 0.0737487 -0.431699 0.898998 -0.0169258 -1.06695e-06 0 0 0
5344 1727 0.745542 -0.659136 0.0985263 -0.000289666 -1.99165e-08 1 0 0
1592 4242 0.197337 0.964837 -0.173633 -0.00314717 -2.25973e-07 0 0 0
1592 1856 0.380229 -0.885711 0.26635 -0.00179486 -1.3803e-07 0 -1 0
1910 2266 0.0697449 0.34033 -0.937716 -0.00533923 -3.37518e-07 0 0 0
4940 3803 0.387124 0.216751 0.896189 -0.0208031 -1.58455e-06 0 0 0
4940 3763 0.133106 0.381493 -0.914738 -0.0299347 -2.32263e-06 0 0 0
2508 429 0.523664 0.368747 0.767985 -0.0105382 -9.35169e-07 0 0 0
1592 4368 0.997819 0.00379118 -0.0658974 -0.0100911 -6.97734e-07 0 0 0
471 1851 0.11022 -0.906642 0.407249 -0.0176703 -1.18503e-06 0 0 0
2508 369 0.089991 0.490732 -0.866651 -0.012851 -9.65494e-07 0 0 0
471 3761 0.609395 0.763392 -0.214174 -0.0185647 -1.25449e-06 0 0 0
471 3466 0.738594 -0.0759211 0.669862 -0.0183747 -1.24397e-06 0 0 0
2627 3318 0.606587 -0.491162 0.625149 -0.0109295 -8.06902e-07 0 0 0
3327 2554 0.0494105 -0.718433 -0.693839 -0.0307287 -2.27895e-06 0 0 0
3327 3577 0.299547 0.821972 -0.484389 -0.00542512 -4.15431e-07 1 0 0
3327 4756 0.722067 0.354566 0.594055 -0.0190061 -1.59276e-06 1 0 1
2627 1198 0.127042 -0.961299 -0.244466 -0.00284592 -2.21407e-07 0 0 0
5240 3206 0.88772 0.430581 0.162952 -0.0114095 -9.57724e-07 1 1 0
5240 1592 0.352121 0.513942 -0.782224 -0.00258262 -2.06764e-07 1 1 0
3190 3333 0.183621 -0.349546 0.91875 -0.0128656 -8.40753e-07 1 0 0
3190 3603 0.422258 0.214196 -0.880806 -0.0128657 -8.20025e-07 0 0 0
5240 4191 0.0949839 0.448171 0.888887 -0.0127348 -1.01202e-06 0 1 0
1648 1912 0.872879 0.450758 0.186815 -0.0300323 -1.66446e-06 1 0 0
1648 4426 0.0801728 0.822336 0.563326 -0.0122523 -9.40563e-07 0 0 0
1648 4783 -0.000211968 0.37114 -0.928577 -0.0267118 -2.39532e-06 0 0 0
2003 1301 0.431234 -0.146296 -0.8903 -0.0252012 -1.90465e-06 0 0 0
2003 395 0.315028 0.85822 0.405236 -0.0163951 -1.216e-06 0 0 0
2003 4678 0.22944 -0.971189 -0.0644188 -0.0083864 -6.2904e-07 0 0 0
3850 2924 0.91724 -0.140598 0.372698 -0.012146 -6.99184e-07 1 0 0
4039 5356 0.121459 0.988494 0.0901494 -0.00816763 -6.10301e-07 0 0 0
4039 2806 0.564462 -0.822402 0.0709749 -0.00502814 -3.79045e-07 0 0 0
3850 2436 0.471837 -0.538637 -0.698026 -0.00215395 -1.74689e-07 0 0 0
3850 4643 0.124522 -0.653102 0.746962 -0.0231098 -1.36634e-06 0 0 0
3850 1648 0.0398416 0.937344 -0.34612 -0.0363691 -2.16067e-06 0 0 0
5490 3617 0.324539 0.226042 0.918466 -0.0141458 -1.29359e-06 1 0 0
5490 300 0.277715 0.463555 -0.841422 -0.0186953 -1.48008e-06 0 0 0
5460 3598 0.612387 0.332189 -0.717379 -0.0157611 -1.27509e-06 0 0 0
5460 878 0.278194 -0.906484 0.317638 -0.00883968 -6.65665e-07 0 0 0
1256 2731 0.663407 0.0937041 0.742368 -0.00718471 -6.50751e-07 1 0 0
1256 3365 0.36138 -0.290184 -0.886114 -0.0193811 -1.25585e-06 0 0 0
4222 4526 0.434986 -0.85035 0.29613 -0.0103208 -7.78226e-07 -1 0 0
4222 3345 0.507114 -0.506467 -0.697371 -0.0112559 -9.15827e-07 0 0 0
1965 2923 0.501356 -0.684023 -0.529863 -0.00225988 -1.7092e-07 0 0 0
1965 429 0.493873 0.764536 -0.414215 -0.00551714 -4.26322e-07 0 0 0
792 3803 0.0143992 0.609412 -0.792723 -0.0225503 -1.30132e-06 0 0 0
792 2554 -0.103248 -0.750003 0.653326 -0.0239113 -2.00559e-06 0 0 0
4494 53 0.965932 0.0740337 0.247982 -0.00540989 -5.19876e-07 0 0 0
4494 3881 0.593731 0.777921 -0.205725 -0.0184893 -1.48198e-06 0 0 0
4494 3109 0.089509 -0.692727 0.715624 -0.011884 -7.83244e-07 0 0 0
949 3701 0.934395 0.272634 -0.229296 -0.0154056 -1.12274e-06 1 0 -1
949 5169 0.71097 0.309237 0.631581 -0.00934601 -7.32122e-07 0 0 -1
792 2884 0.970538 -0.0584143 -0.233761 -0.00939037 -5.5405e-07 1 0 0
949 1735 0.526461 -0.656462 0.540274 -0.00931537 -7.30291e-07 0 0 0
4869 2330 0.0742637 0.322193 -0.943756 -0.00633437 -4.81361e-07 0 0 0
4869 3731 0.349071 -0.551126 0.757898 -0.00813238 -7.00456e-07 0 0 0
949 4643 0.103855 -0.896436 -0.430832 -0.00462303 -2.50934e-07 0 0 -1
85 3013 0.654975 0.425938 -0.624167 -0.00234976 -1.90281e-07 0 0 0
650 4230 0.821761 -0.553578 0.135128 -0.00909767 -6.89756e-07 0 0 0
3985 1406 0.0732815 -0.948395 0.308508 -0.0116663 -8.28307e-07 0 0 0
650 3642 0.26134 -0.149073 0.953666 -0.0170717 -1.44185e-06 0 0 0
3985 1711 0.403073 0.0488538 0.913863 -0.0226245 -1.83946e-06 0 0 0
1956 3577 0.611625 -0.784153 0.10497 -0.00271726 -1.96413e-07 1 0 0
1956 4657 0.331013 0.494658 -0.803582 -0.00163215 -1.22798e-07 0 0 0
1956 4643 0.267467 0.930393 0.25066 -0.0166534 -1.37929e-06 0 0 0
3979 3668 0.0646715 -0.352621 -0.933529 -0.000925344 -6.85582e-08 0 0 0
1172 3395 0.499689 -0.676749 0.540668 -0.0041302 -3.09699e-07 0 0 0
36 1301 0.069505 0.526394 0.847395 -0.0298097 -2.17373e-06 0 0 0
36 3655 0.416981 0.496794 -0.761133 -0.00544007 -4.05865e-07 0 0 0
1172 4010 0.430564 0.728425 -0.532928 -0.00717861 -5.39106e-07 0 0 0
36 5028 0.673731 -0.517595 -0.527429 -0.00757493 -5.49433e-07 1 -1 0
36 577 0.900598 0.141367 0.411021 -0.00623964 -4.7106e-07 1 0 0
4404 2656 0.284913 -0.712073 -0.641698 -0.0295658 -2.33216e-06 0 0 0
2350 2806 0.779764 0.0378281 0.624929 -0.00590286 -3.96194e-07 0 0 0
4404 1945 0.454411 0.0470757 0.889547 -0.0172265 -1.47272e-06 1 0 0
2350 5425 0.388163 -0.820667 0.419328 -0.0186276 -1.66128e-06 0 0 0
2350 1753 0.425166 0.293932 -0.856059 -0.0311068 -2.07068e-06 0 0 0
122 3365 0.143944 0.821396 -0.551896 -0.0119564 -1.02e-06 0 0 0
2959 1956 0.0414453 0.433802 0.900054 -0.00278939 -2.26481e-07 0 0 0
122 262 0.768827 -0.612874 -0.182458 -0.00414821 -3.53687e-07 0 0 0
2482 4545 0.407712 -0.39693 0.822325 -0.00770838 -5.22972e-07 0 0 0
2482 672 0.0234429 -0.987991 -0.152723 -0.0100381 -8.07845e-07 0 0 0
4010 976 0.292912 0.638602 -0.711611 -0.00427969 -2.89757e-07 0 0 0
5344 5074 0.924835 0.324651 -0.198198 -0.000498755 -3.45207e-08 1 0 0
3929 4157 0.553661 0.823493 -0.12377 -0.0102657 -7.32107e-07 1 0 1
4010 3737 0.552244 0.377484 0.743326 -0.01575 -1.27548e-06 0 0 0
4436 5284 0.602288 -0.213379 0.769232 -0.018769 -1.1189e-06 1 0 0
3803 1457 0.223149 -0.962533 -0.154062 -0.00291704 -2.06413e-07 0 0 0
4436 2949 0.430752 -0.599872 -0.674245 -0.0192843 -1.7349e-06 1 0 0
3803 3514 0.637977 0.468812 -0.610901 -0.00527469 -3.61498e-07 1 0 0
3803 3660 0.787202 0.348097 0.509059 -0.0155225 -9.11939e-07 1 0 0
2242 4987 0.342158 0.0717321 0.9369 -0.0132507 -1.10785e-06 0 0 0
2886 2397 0.311114 0.133459 -0.940955 -0.0172714 -1.33644e-06 1 0 0
3765 2923 0.219246 -0.188795 0.957229 -0.0036706 -2.95319e-07 0 0 0
3765 343 0.792375 0.609339 -0.0291072 -0.00745617 -7.07431e-07 0 0 0
2554 3908 0.416657 -0.744905 0.52107 -0.016172 -1.29885e-06 0 0 0
999 3617 0.607086 -0.540415 -0.582579 -0.00772391 -5.94114e-07 1 0 0
2554 641 0.831892 0.532357 0.15669 -0.00207396 -1.65184e-07 1 0 0
1800 3069 0.194292 -0.100073 -0.975826 -0.0244688 -1.71744e-06 0 0 0
1800 2436 0.237209 -0.501472 0.83202 -0.00534758 -4.0003e-07 0 0 0
1800 236 0.538209 0.824867 0.172989 -0.0187891 -1.36666e-06 1 0 0
999 122 0.394924 0.334261 0.855748 -0.0155647 -1.25837e-06 0 0 0
1800 927 0.712833 -0.651879 -0.258694 -0.013056 -9.78322e-07 1 0 0
999 1314 0.20873 -0.594425 0.776589 -0.0125968 -1.05929e-06 0 0 0
999 4669 0.112026 0.771972 -0.625707 -0.00828062 -5.95294e-07 0 0 0
4249 4723 0.54894 0.610758 -0.570648 -0.0203242 -1.60392e-06 0 0 0
1974 2132 0.424059 -0.838829 -0.34138 -0.0153196 -1.33291e-06 0 -1 0
1974 3603 0.476339 0.879163 0.0131791 -0.0138987 -1.13908e-06 0 0 0
3080 2111 0.896932 0.280026 0.342197 -0.0024467 -1.94779e-07 0 0 0
2455 2006 0.344896 -0.0816865 -0.93508 -0.00416226 -2.93312e-07 0 0 0
3080 4814 0.767302 -0.625723 -0.14042 -0.00441253 -3.13552e-07 1 0 0
2455 3804 0.753399 0.535223 0.382003 -0.0023998 -1.70373e-07 1 0 0
3080 2732 0.353718 -0.20182 0.913319 -0.034806 -2.15475e-06 0 0 0
3080 122 0.197827 -0.100849 -0.975035 -0.0270355 -2.52812e-06 0 0 0
1753 4545 0.000458005 -0.712574 -0.701596 -0.0161982 -1.13672e-06 0 0 0
1753 1150 0.455534 0.262856 0.850527 -0.00941368 -8.63778e-07 0 0 0
1753 1916 0.561351 -0.63442 0.53141 -0.00250528 -2.37363e-07 0 0 0
1753 356 0.616872 0.714608 -0.329854 -0.0200392 -1.62777e-06 1 0 0
1753 2952 0.80764 -0.414236 -0.419674 -0.0173304 -1.31302e-06 0 0 0
3080 1256 -0.0338086 0.851524 -0.523224 -0.00448552 -2.98823e-07 0 0 0
3144 3390 0.697858 0.656504 -0.286349 -0.00335908 -2.80791e-07 0 0 0
3296 1945 0.681944 -0.1157 -0.722195 -0.0137391 -1.28783e-06 1 0 0
3296 3665 0.401518 0.571835 0.715393 -0.035269 -2.83009e-06 0 1 0
3296 3 0.0474399 -0.190147 0.980609 -0.0299065 -2.88809e-06 0 0 0
1301 1727 0.915363 0.319047 0.2456 -0.0173156 -1.24447e-06 1 0 0
3399 705 0.149111 -0.928369 0.340436 -0.0107777 -8.28102e-07 -1 0 1
3399 1856 0.336679 -0.109092 0.935279 -0.00845125 -6.27603e-07 0 0 1
3399 2496 0.349385 0.874232 -0.33712 -0.0176458 -1.37875e-06 0 1 0
4449 400 0.505726 0.516405 0.691062 -0.0017251 -1.24372e-07 0 0 0
3399 2693 0.973997 -0.182824 0.133808 -0.011632 -9.02567e-07 0 0 1
4449 3327 0.271418 -0.855217 -0.441516 -0.0171478 -1.39359e-06 0 0 -1
4335 4480 0.956527 0.0955833 0.275536 -0.00335118 -2.73777e-07 0 0 0
1302 36 0.500486 0.83896 -0.213679 -0.0104874 -8.69638e-07 0 1 0
2657 1951 0.928391 0.363787 0.0758296 -0.00334618 -2.3321e-07 1 0 0
3668 246 0.87562 0.480426 0.0498062 -0.00144848 -1.11384e-07 1 0 0
5356 2177 0.387819 0.704061 -0.59489 -0.000807924 -5.71423e-08 0 0 0
2657 5302 0.601686 0.0890899 -0.793748 -0.00601013 -3.44943e-07 0 0 0
5356 3071 0.917149 0.340539 0.207052 -0.0145636 -1.04396e-06 1 0 0
2330 5057 0.0792749 -0.940359 -0.330817 -0.00439942 -3.53309e-07 0 0 0
2330 400 0.174234 0.938244 -0.298898 -0.00725047 -5.76417e-07 0 0 0
2657 2334 0.43624 0.00236244 0.899827 -0.0311658 -2.90473e-06 0 0 0
2657 4406 0.160172 0.8882 -0.430633 -0.0129708 -1.05185e-06 0 1 0
2330 2623 0.843396 -0.381061 0.378781 -0.00477843 -4.12588e-07 1 0 0
2657 2886 -0.119642 -0.652116 -0.748619 -0.0150584 -1.32586e-06 0 0 0
3365 4145 0.705246 -0.605178 -0.369308 -0.0193865 -1.24539e-06 0 0 0
2130 4989 0.873885 -0.379303 -0.304063 -0.012461 -8.57773e-07 0 0 0
1822 27 0.688755 0.70932 0.149938 -0.00535669 -4.01895e-07 0 0 0
1822 540 0.557872 -0.727467 0.399462 -0.00241817 -1.97438e-07 0 0 0
2777 4643 0.376843 0.699096 -0.607662 -0.0183247 -1.76246e-06 0 0 -1
1225 2725 0.636316 -0.041575 -0.770307 -0.00433894 -3.50837e-07 0 0 0
2777 4449 0.142229 -0.986445 0.0818333 -0.0237315 -2.09898e-06 0 0 0
1225 2841 0.793926 -0.357752 0.491625 -0.0059019 -4.38112e-07 0 0 0
3705 1958 0.386652 -0.646331 0.657843 -0.0103653 -8.8162e-07 0 0 0
3705 3694 0.528773 0.585891 0.61411 -0.00884273 -7.76457e-07 0 0 0
3705 1756 0.741022 -0.217519 -0.635273 -0.00294555 -1.85212e-07 1 0 0
2330 4047 0.431708 0.5266 0.732339 -8.12348e-05 -6.23719e-09 0 0 0
540 3666 -0.0106579 0.040729 0.999113 -0.0217879 -1.65867e-06 0 0 0
540 3009 0.124257 -0.965053 -0.230721 -0.0210006 -1.46643e-06 0 0 0
540 4871 0.12918 0.424764 -0.89604 -0.0121237 -9.60318e-07 0 0 0
285 4157 0.71272 0.0710918 0.697837 -0.00148744 -1.06284e-07 1 0 1
2456 5356 0.546129 0.390839 -0.740938 -0.0122384 -9.42654e-07 0 0 0
2456 2627 0.130575 -0.98203 0.136263 -0.00655948 -4.8531e-07 0 0 0
