# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
4747 4998 0.410035 0.462003 0.7864 -0.004787 -3.94803e-07 0 0 0
4747 3395 0.270581 0.47712 -0.836147 -0.00597997 -4.77657e-07 0 0 0
4072 2169 0.781157 0.589761 0.204879 -0.000618583 -5.77164e-08 0 0 0
3985 3804 0.660491 -0.689979 -0.29611 -0.0115453 -7.05398e-07 1 0 0
2246 430 0.984329 0.176306 -0.00361724 -0.0125626 -9.06352e-07 1 0 0
5219 4944 0.42536 0.0624765 -0.902865 -0.0212038 -1.25539e-06 1 0 0
4643 4657 0.113011 -0.572392 -0.812155 -0.00561376 -4.00397e-07 0 0 0
960 3986 0.11126 0.339546 -0.933986 -0.00637996 -4.91575e-07 0 0 0
1499 1507 0.784988 -0.459958 -0.41501 -0.0211104 -1.8129e-06 1 0 0
1024 2103 -0.190784 0.819077 0.541032 -0.00395105 -3.48167e-07 0 0 0
988 1079 0.493461 -0.247404 0.833839 -0.00663414 -5.69787e-07 0 0 0
1822 540 0.555174 -0.730991 0.39678 -0.000490704 -4.00804e-08 0 0 0
4566 3441 0.0311891 0.997916 0.0564905 -0.0141288 -1.10917e-06 0 0 0
498 2132 0.406114 0.418511 0.812354 -0.00812749 -4.902e-07 0 0 0
988 1851 0.153273 -0.866741 -0.474624 -0.0177598 -1.48661e-06 0 0 0
241 2608 0.426828 -0.904321 0.00467762 -0.00673775 -5.13418e-07 0 0 0
2308 1767 0.714822 0.64917 -0.260013 -0.00412849 -3.26524e-07 0 0 0
4628 2661 0.13918 -0.945312 -0.294982 -0.00493413 -3.5227e-07 0 0 0
1243 2732 0.394933 -0.52699 -0.752535 -0.0075643 -5.06686e-07 0 0 0
1198 2806 0.758427 0.406108 -0.50977 -0.0086497 -5.8278e-07 0 0 0
4643 2924 0.712274 0.621557 -0.326087 -0.0139542 -8.28282e-07 1 0 0
79 3692 -0.680756 -0.686317 -0.256009 -0.0044892 -3.2258e-07 0 0 0
3783 3655 0.646202 -0.369141 -0.66795 -0.0152018 -1.13513e-06 0 0 0
2508 369 0.133018 0.643107 -0.754135 -0.0089708 -6.74415e-07 0 0 0
5331 42 -0.965898 0.240537 0.0958255 -0.000558722 -4.32894e-08 0 0 0
4747 1226 0.447677 -0.880226 0.157439 -0.00610932 -4.86245e-07 0 0 0
4325 2883 -0.220511 0.543735 -0.80977 -0.00398968 -2.80833e-07 0 0 0
1425 778 0.388255 0.856402 0.340342 -0.00780992 -6.72313e-07 0 0 0
2500 3991 0.747373 -0.199455 -0.633759 -0.0189406 -1.65959e-06 0 0 0
1169 3918 -0.157147 0.291813 -0.943477 -0.000515708 -4.3204e-08 0 0 0
1057 1163 0.487009 -0.5938 -0.640487 -0.0228843 -1.26766e-06 0 0 0
4466 1225 0.213147 -0.972563 -0.0932202 -0.015727 -1.12602e-06 0 0 0
347 1068 0.185649 -0.678659 -0.710603 -0.000336741 -3.10906e-08 0 0 0
2767 1401 0.112876 -0.992334 -0.0503275 -0.00981093 -6.50417e-07 0 0 0
1808 3592 0.0629637 -0.121728 -0.990564 -0.0165431 -1.28108e-06 0 0 -1
3979 4384 0.6057 0.767842 -0.20868 -0.00425457 -2.81698e-07 1 0 0
1744 452 0.272484 0.949458 0.155824 -0.0041072 -2.98672e-07 0 0 0
1 3668 0.539611 0.0767469 0.838409 -0.0167561 -1.3812e-06 0 0 0
4080 1326 0.121911 -0.949502 0.289109 -0.000845404 -5.63467e-08 0 0 0
2359 2246 0.271417 0.516965 -0.811837 -0.00448828 -3.27953e-07 0 0 0
369 3705 0.338791 0.235839 -0.910824 -0.00927259 -7.33394e-07 0 0 0
3010 3364 0.249756 -0.968061 -0.0218969 -0.00340577 -3.10295e-07 0 0 0
2457 3822 -0.262367 0.450415 -0.853399 -0.0041111 -3.61241e-07 0 0 0
3139 430 0.664101 -0.434504 -0.608421 -0.00152052 -1.07588e-07 0 0 0
3188 2554 0.249638 0.915764 0.314733 -0.0226077 -1.76713e-06 0 0 0
1198 5425 0.303806 -0.328367 -0.894358 -0.00183169 -1.64528e-07 0 0 0
3188 3642 0.155975 0.545052 -0.823766 -0.0110139 -9.82119e-07 0 0 0
3979 705 0.121068 0.360983 0.92468 -0.0185403 -1.23097e-06 0 0 1
53 3390 -0.383539 -0.889864 -0.247062 -0.000268361 -2.41985e-08 0 0 0
1198 3377 0.74259 -0.404865 0.533521 -0.0117729 -1.01668e-06 0 0 0
2829 4274 -0.135528 -0.131841 -0.981962 -0.00080295 -6.86759e-08 0 0 0
4055 4699 0.758049 -0.418238 -0.500439 -0.00737198 -6.04831e-07 0 0 0
2732 317 0.397548 -0.836374 0.377403 -0.0178588 -1.41874e-06 1 0 0
3219 5516 0.285028 -0.0513509 -0.957143 -0.00649422 -5.4316e-07 0 0 0
2677 3665 0.549841 -0.362708 -0.752408 -0.00132722 -1.09302e-07 0 0 0
4248 4834 0.0901798 -0.994117 -0.0599896 -0.0017255 -1.37762e-07 0 0 0
4669 3365 0.550357 0.492518 0.674191 -0.0201996 -1.52988e-06 0 0 0
3666 2004 0.312141 -0.708764 0.632631 -0.00438699 -3.02562e-07 0 0 0
3495 4723 0.0949666 -0.751055 0.653374 -0.0178097 -1.47218e-06 0 0 0
3495 3309 0.0916461 0.75056 -0.654416 -0.018493 -1.29993e-06 0 0 0
3495 840 0.729554 -0.395941 -0.557658 -0.0105531 -7.78945e-07 0 0 0
1892 1251 0.419981 0.70857 0.567049 -0.00884562 -5.9543e-07 0 0 0
4271 5389 0.581592 -0.128536 -0.803262 -0.0068491 -5.16027e-07 0 -1 0
4271 1672 -0.133996 -0.304433 0.943062 -0.0107681 -7.98646e-07 0 -1 0
2312 1650 -0.936718 0.349365 -0.0224496 -0.00454736 -3.14513e-07 0 0 0
1243 4034 0.979916 0.0123649 0.199028 -0.00327021 -2.10673e-07 1 0 0
2955 5010 0.809318 -0.492983 0.319331 -0.0148314 -1.1756e-06 1 0 0
3292 1648 0.399574 0.275603 -0.874291 -0.00278695 -2.31686e-07 0 0 0
5344 1301 -0.104301 -0.985382 -0.134696 -0.00614445 -4.32558e-07 0 0 0
970 3144 0.669977 -0.597686 -0.440344 -0.00358792 -2.70405e-07 0 0 0
4114 3542 -0.588422 0.632524 0.50366 -0.00344476 -2.8132e-07 0 0 0
1087 3204 0.590199 0.0587251 -0.805119 -0.00216 -1.54744e-07 1 0 -1
3750 236 0.760181 0.274903 0.588688 -0.00139776 -1.31922e-07 1 0 0
5315 2174 -0.173399 -0.11614 -0.97798 -0.00396886 -3.07282e-07 0 0 0
2005 3936 0.391328 -0.727487 -0.563582 -0.00605993 -4.93442e-07 0 0 0
2266 2896 0.0845546 0.993752 -0.0728574 -0.0104057 -6.27349e-07 0 0 0
3763 5519 0.554285 0.651223 -0.51834 -0.0118815 -8.2545e-07 0 0 0
860 4716 0.338255 0.400126 -0.851753 -0.0148032 -1.01568e-06 0 0 0
1329 5501 0.693401 -0.429025 -0.578907 -0.00598858 -4.55873e-07 0 0 0
3750 1800 0.242435 -0.720763 0.649404 -0.0121281 -1.04065e-06 0 0 0
3915 1495 0.776317 -0.552348 -0.303717 -0.0300501 -1.70257e-06 0 0 0
1558 2204 0.756231 0.388902 -0.526184 -0.0106069 -7.07013e-07 0 0 0
3915 3063 0.608956 0.628678 0.48367 -0.0085405 -8.0884e-07 0 0 0
2657 2886 -0.114075 -0.81062 -0.574354 -0.00153115 -1.35091e-07 0 0 0
3915 5137 0.104656 0.118124 0.987468 -0.013682 -9.64316e-07 0 0 0
3750 648 0.802565 0.2457 -0.543618 -0.0110156 -9.62995e-07 0 0 0
2164 5363 0.180696 0.51692 0.836745 -0.00354919 -2.92099e-07 0 0 0
540 3666 -0.0260025 -0.0025072 0.999659 -0.00479348 -3.65678e-07 0 0 0
5005 722 -0.271131 -0.496975 0.82432 -0.0175734 -1.41304e-06 0 0 0
4378 4526 0.372678 0.922894 -0.0968411 -0.00619437 -4.89464e-07 0 0 0
3028 2029 -0.347968 -0.822312 0.450245 -0.00534881 -4.53268e-07 0 0 0
4616 2866 -0.182282 -0.0983364 -0.978317 -0.00705704 -5.96824e-07 0 0 0
1686 2199 0.996075 0.0385158 -0.079699 -0.00827545 -4.45799e-07 1 0 0
4987 2501 0.546197 0.623439 -0.559457 -0.00227116 -1.47259e-07 0 0 0
3960 3636 0.13022 -0.983682 0.124145 -0.00594502 -4.27658e-07 0 0 0
679 3189 -0.109279 -0.961892 -0.250642 -0.00728438 -5.68927e-07 0 0 0
3281 1542 0.176905 0.620411 -0.764065 -0.00759325 -4.78781e-07 0 0 0
3658 4816 0.160951 0.316007 -0.935005 -0.0234075 -2.05613e-06 0 0 0
400 2573 0.860005 -0.455857 0.229315 -0.0021643 -1.76525e-07 1 0 0
395 5284 0.538121 0.775338 -0.330571 -0.0195863 -1.56649e-06 1 0 0
395 3083 0.720176 -0.693081 0.0314029 -0.020937 -1.55091e-06 1 0 0
569 3666 0.347958 -0.803732 -0.482639 -0.0117477 -8.40056e-07 0 0 0
1119 1753 -0.0214354 -0.885166 -0.464781 -0.0138991 -7.58916e-07 0 0 0
4643 4360 0.496144 -0.59437 0.632903 -0.0108554 -9.93635e-07 1 0 0
1580 551 -0.969698 0.232412 -0.0753008 -0.00171632 -1.63471e-07 0 0 0
2465 1885 -0.975872 0.218292 0.00468815 -0.00107286 -8.80112e-08 0 0 0
2266 5098 0.308124 -0.929004 0.204965 -0.00244126 -1.80731e-07 0 0 0
1910 1225 0.170703 0.682117 0.711039 -0.0178317 -1.37168e-06 0 0 0
1910 2812 0.0960246 -0.518073 0.849929 -0.0253457 -1.59771e-06 0 0 0
4010 976 0.318335 0.737795 -0.595249 -0.0114111 -7.72731e-07 0 0 0
4480 4367 0.0352222 0.992024 0.121025 -0.00600388 -4.15928e-07 0 0 0
1592 1856 0.417958 -0.887248 0.195197 -0.0167435 -1.28762e-06 0 -1 0
1910 2266 0.207491 0.308417 -0.928346 -0.00937771 -5.92809e-07 0 0 0
4940 3803 0.401182 0.145958 0.904295 -0.0327917 -2.49771e-06 0 0 0
4940 3763 0.0493056 0.33244 -0.941835 -0.0176209 -1.3672e-06 0 0 0
2508 429 0.714707 0.419321 0.559789 -0.00919214 -8.15715e-07 0 0 0
1748 3294 -0.901693 0.272416 0.335767 -0.00525798 -4.46055e-07 0 0 0
2125 4303 -0.235787 -0.169968 -0.956826 -0.00355336 -2.2784e-07 0 0 0
588 3476 -0.888147 0.197901 0.414765 -0.00259545 -2.3074e-07 0 0 0
471 3761 0.58476 0.809761 -0.0484132 -0.0254137 -1.71731e-06 0 0 0
5057 3982 0.121561 -0.511541 0.850617 -0.00261324 -2.06182e-07 0 0 0
4242 3483 0.987797 -0.154587 -0.0189903 -0.000682136 -4.47828e-08 0 0 -1
3327 2554 0.0857823 -0.749189 -0.656778 -0.0239897 -1.77917e-06 0 0 0
1818 3165 0.0332883 -0.829791 -0.557081 -0.0195518 -1.38093e-06 0 0 0
3327 4756 0.770072 0.352156 0.531954 -0.0106584 -8.93197e-07 1 0 1
2045 4184 -0.491468 -0.0811483 -0.867107 -0.0139843 -9.97566e-07 0 0 0
4378 4944 0.517023 -0.385158 0.764421 -0.00761608 -5.38294e-07 1 0 1
2812 2146 0.856038 -0.509853 0.085139 -0.00828146 -6.71464e-07 0 0 0
586 5509 -0.914018 0.13604 0.382183 -0.0138711 -1.04502e-06 0 0 0
4356 5460 0.544258 -0.485038 -0.684486 -0.000794943 -6.31814e-08 0 0 0
2777 4643 0.531383 0.611806 -0.585941 -0.00625069 -6.0381e-07 0 0 -1
4713 37 0.856271 -0.477779 -0.196281 -0.0126946 -9.59923e-07 0 0 0
2350 5425 0.338897 -0.886783 0.314269 -0.0014388 -1.28795e-07 0 0 0
1648 4783 0.0647182 0.277417 -0.958567 -0.00233121 -2.09047e-07 0 0 0
2003 1301 0.513146 -0.213796 -0.831247 -0.0163345 -1.23453e-06 0 0 0
285 4157 0.868464 0.354735 0.346315 -0.000239393 -1.71057e-08 1 0 1
2487 778 0.905385 -0.359554 -0.225831 -0.0085972 -6.95999e-07 0 0 0
1119 1150 0.487371 -0.826445 0.281882 -0.0187173 -1.73169e-06 0 0 0
2116 3518 -0.861805 0.191727 -0.469609 -0.00567194 -4.25785e-07 0 0 0
1912 2504 0.390541 -0.835581 0.38637 -0.000444235 -3.52603e-08 0 0 0
3908 4720 0.483237 -0.868255 0.11232 -0.0109228 -7.75832e-07 1 0 0
3062 395 0.700192 -0.467743 0.539395 -0.0218188 -1.81521e-06 0 0 0
2350 4039 0.241475 0.809597 0.535017 -0.00747378 -5.79496e-07 0 0 0
349 5028 0.983852 0.176829 -0.0276847 -0.00488341 -3.82737e-07 1 0 0
3054 4040 -0.83321 -0.541264 -0.11311 -0.0023164 -1.68988e-07 -1 0 0
5460 3598 0.801629 0.149825 -0.578743 -0.000999913 -8.11943e-08 0 0 0
2066 652 -0.0551277 -0.514257 -0.855863 -0.00933097 -7.87215e-07 0 0 0
2896 3765 -0.0204575 0.720825 0.692816 -0.00419125 -3.76077e-07 0 0 0
1777 1343 0.640859 -0.737084 -0.214492 -0.00581074 -3.69016e-07 0 0 0
3375 3982 0.289484 0.444596 -0.847664 -0.00511843 -4.09731e-07 0 0 0
4752 2692 0.151356 -0.988444 0.00838555 -0.00367144 -3.11622e-07 0 0 0
3982 1077 0.773846 -0.361863 0.519824 -0.00449724 -3.71248e-07 0 0 0
1069 4618 0.748835 -0.606258 -0.267762 -0.0146291 -1.0703e-06 0 0 0
4726 2596 -0.117343 -0.330258 -0.936568 -0.00585583 -4.46231e-07 0 0 0
792 2554 -0.104121 -0.76407 0.636676 -0.00971729 -8.1505e-07 0 0 0
4884 1499 0.910327 -0.408783 0.0648105 -0.0133469 -1.12487e-06 0 0 0
2327 652 0.0706674 0.911132 0.406011 -0.0128968 -9.84297e-07 0 0 0
5005 3360 0.518303 0.683808 -0.513584 -0.00944037 -7.58168e-07 0 0 0
1047 4678 0.489981 -0.286223 -0.823404 -0.0045972 -3.83163e-07 0 0 0
949 5169 0.648599 0.520796 0.555059 -0.00274771 -2.15243e-07 0 0 -1
2459 3402 0.429404 0.497572 -0.753681 -0.00274227 -1.87046e-07 0 0 0
949 1735 0.608914 -0.637295 0.472312 -0.00392672 -3.07841e-07 0 0 0
1181 834 -0.95242 0.0763204 -0.295078 -0.00163669 -1.13299e-07 0 0 0
2078 3731 0.589874 -0.628741 -0.506688 -0.000106015 -7.27318e-09 0 0 0
3399 2496 0.451191 0.884458 -0.118998 -0.00401256 -3.14813e-07 0 1 0
3946 2461 0.719919 -0.0280691 0.693491 -0.00129335 -1.02651e-07 0 0 0
3367 1092 0.770304 0.429517 0.471325 -0.00555657 -4.47396e-07 0 0 0
299 3790 0.251235 0.182549 -0.950556 -0.00343949 -2.13141e-07 0 0 -1
650 3642 0.131618 -0.16773 0.977007 -0.013797 -1.16528e-06 0 0 0
3985 1711 0.462332 -0.0751766 0.883514 -0.0108349 -8.80919e-07 0 0 0
842 3876 0.52509 0.537592 0.659754 -0.00451621 -2.65974e-07 0 0 0
2536 1457 0.958859 -0.278923 0.0528326 -0.000630081 -4.30904e-08 0 0 0
2490 1858 0.438227 -0.171189 -0.882412 -0.00879201 -7.33946e-07 0 0 0
2830 5013 -0.222351 -0.939447 -0.260767 -0.018209 -1.19713e-06 0 0 0
1172 3395 0.462863 -0.793937 0.394237 -0.0147002 -1.10228e-06 0 0 0
36 1301 0.15835 0.564011 0.810443 -0.00792415 -5.77832e-07 0 0 0
36 3655 0.416012 0.630013 -0.655757 -0.0175399 -1.30859e-06 0 0 0
1172 4010 0.240656 0.712741 -0.658851 -0.00930342 -6.98677e-07 0 0 0
5185 1558 0.619915 -0.301066 0.724614 -0.00120668 -8.05735e-08 0 0 0
3935 3985 0.264505 -0.910875 -0.316773 -0.0131456 -8.44662e-07 0 0 0
4039 2479 0.655695 -0.164707 0.736841 -0.00169529 -1.25877e-07 0 0 0
3668 3945 0.838204 -0.518779 -0.168176 -0.0126618 -9.29459e-07 1 0 0
3109 2042 0.840086 0.474134 0.263537 -6.04603e-05 -3.78303e-09 0 0 0
3929 3304 -0.225192 -0.96625 -0.125098 -0.00611963 -4.46412e-07 0 0 0
4175 1753 0.634628 0.759498 -0.142865 -0.00562641 -3.33091e-07 0 0 0
2164 3623 0.842081 -0.297368 -0.449969 -0.00217023 -1.95772e-07 1 0 0
5240 3206 0.886233 0.444682 0.129803 -0.015192 -1.27865e-06 1 1 0
1301 4929 0.647275 -0.661676 0.378444 -0.0146717 -1.24846e-06 1 0 0
2482 4545 0.346656 -0.477496 0.807358 -0.0153341 -1.04034e-06 0 0 0
122 262 0.565319 -0.821518 -0.0743097 -0.0112036 -9.57069e-07 0 0 0
1225 3249 0.487644 0.487923 0.723972 -0.00768812 -6.25912e-07 0 0 0
2882 3027 -0.924583 -0.368163 0.0979906 -0.00829602 -6.64773e-07 0 -1 0
4271 4810 0.994871 0.0704753 0.0725609 -0.0113657 -9.05738e-07 1 0 0
4010 3737 0.631635 0.477807 0.610523 -0.0104274 -8.44441e-07 0 0 0
722 888 0.802416 0.353051 0.481128 -0.0131911 -9.89739e-07 1 0 0
5356 2177 0.283521 0.635627 -0.718049 -0.00989168 -7.00463e-07 0 0 0
4436 2949 0.822453 -0.428419 -0.374203 -0.0107809 -9.69898e-07 1 0 0
1853 2956 0.140335 0.778107 0.612255 -0.00364593 -3.23887e-07 0 0 0
3803 3660 0.764232 0.304674 0.568439 -0.0378599 -2.22425e-06 1 0 0
2242 4987 0.398071 0.0144034 0.917241 -0.0164354 -1.37411e-06 0 0 0
3783 1301 0.393603 -0.452916 0.799965 -0.0203717 -1.49362e-06 0 0 0
846 557 0.0412882 -0.538749 -0.841454 -0.00350892 -2.83667e-07 0 0 0
3765 343 0.878494 0.460205 -0.128292 -0.00250622 -2.37787e-07 0 0 0
792 3803 0.153689 0.668201 -0.727934 -0.00751175 -4.34647e-07 0 0 0
37 4766 0.961619 -0.044015 0.270835 -0.000441223 -3.62441e-08 1 0 0
2091 3481 -0.172264 0.254358 -0.951644 -0.00122125 -9.65137e-08 0 0 0
2971 4149 0.906628 0.413971 -0.0815671 -0.00182636 -1.21549e-07 1 0 0
5284 2522 0.835974 0.40341 -0.372032 -0.0034083 -2.38614e-07 0 0 0
2886 3298 0.902559 -0.00882187 0.430476 -0.00338313 -2.60445e-07 0 0 0
1818 3948 0.694475 -0.0329164 0.718763 -0.00069728 -5.71024e-08 0 0 0
318 4856 0.487582 0.0787244 -0.869521 -0.0080308 -5.87018e-07 0 0 0
999 1314 0.378023 -0.717523 0.585029 -0.00240057 -2.01868e-07 0 0 0
498 2334 0.12441 -0.0788897 -0.98909 -0.0011345 -1.05489e-07 0 0 0
4249 4723 0.663386 0.718364 -0.209457 -0.0286003 -2.25704e-06 0 0 0
4277 2624 0.440734 -0.12519 -0.888865 -0.00415102 -3.12915e-07 0 0 0
5456 303 -0.774583 -0.289064 0.56255 -0.00813829 -6.21504e-07 0 0 0
85 3013 0.702842 0.522273 -0.482953 -0.000972681 -7.88757e-08 0 0 0
2455 2006 0.277068 -0.144655 -0.949899 -0.00348873 -2.45848e-07 0 0 0
2130 4230 0.736974 0.670391 0.0862851 -0.00993669 -7.47821e-07 0 0 0
1910 2725 0.844 0.536335 0.00290034 -0.0094212 -6.14268e-07 0 0 0
3080 2732 0.500756 -0.267503 0.823217 -0.0133672 -8.27532e-07 0 0 0
3340 2425 0.411778 0.196113 -0.889932 -0.0139287 -8.01478e-07 0 0 0
1753 4545 -0.124507 -0.749889 -0.649742 -0.024331 -1.70745e-06 0 0 0
1753 1150 0.515171 0.211417 0.830603 -0.0174404 -1.60029e-06 0 0 0
1469 1108 -0.947281 0.178793 -0.26588 -0.00357143 -2.81622e-07 0 0 0
4709 3705 0.191838 0.72957 0.656449 -0.00368217 -3.15911e-07 0 0 0
122 3365 0.0647997 0.841862 -0.535789 -0.00806739 -6.90506e-07 0 0 0
2482 1343 0.725174 0.195431 -0.66025 -0.00420698 -2.44825e-07 0 0 0
803 1402 -0.908691 -0.343689 -0.236978 -0.00665988 -5.26327e-07 0 0 0
1401 946 -0.471864 0.361984 -0.803936 -0.00184085 -1.15968e-07 0 0 0
3296 3665 0.247723 0.658434 0.710702 -0.022262 -1.78637e-06 0 1 0
3296 3 0.130109 -0.405119 0.904959 -0.0101314 -9.78395e-07 0 0 0
1301 1727 0.925317 0.276399 0.259599 -0.0167028 -1.20043e-06 1 0 0
3399 705 0.132986 -0.890291 0.435542 -0.0067072 -5.15345e-07 -1 0 1
4788 489 0.98358 -0.164381 0.0744994 -0.00286179 -2.01763e-07 0 0 0
3433 3990 -0.3434 0.310894 -0.88624 -0.000797562 -6.70785e-08 0 0 0
3979 3668 0.231195 -0.263282 -0.936606 -0.0199127 -1.47532e-06 0 0 0
2343 188 0.148303 0.63328 -0.759581 -0.00093856 -6.54243e-08 0 0 0
4449 3327 0.218297 -0.903797 -0.368099 -0.0190227 -1.54596e-06 0 0 -1
51 3801 0.95372 0.0500769 -0.296497 -0.00998509 -5.70127e-07 0 0 0
1302 36 0.813721 0.538925 -0.217757 -0.016249 -1.3474e-06 0 1 0
2486 3543 -0.856861 -0.353463 0.375303 -0.0027906 -2.36404e-07 0 0 0
740 1075 0.0375353 -0.989834 0.137183 -0.00631919 -5.33072e-07 0 0 0
4123 2265 -0.861612 -0.427821 -0.273118 -0.00106623 -7.97115e-08 0 0 -1
4643 2640 0.932865 0.0659457 0.354139 -0.00689614 -6.00113e-07 1 0 0
372 2509 0.851993 -0.360267 0.379889 -0.00602367 -3.95949e-07 1 0 0
3249 2841 0.555363 -0.718532 -0.418668 -0.00233104 -1.6918e-07 0 0 0
4944 3488 0.960127 -0.0619554 -0.272611 -0.0158443 -9.63206e-07 0 0 0
3063 2467 0.734002 -0.438085 0.518963 -0.00417686 -3.49643e-07 0 0 0
2657 4406 0.32464 0.853161 -0.40832 -0.00291029 -2.36006e-07 0 1 0
1456 1744 -0.154992 -0.0435518 -0.986955 -0.0115356 -9.14877e-07 0 0 0
3190 3603 0.51852 0.132295 -0.844769 -0.00592473 -3.78152e-07 0 0 0
3365 4145 0.672441 -0.722511 -0.160627 -0.0142611 -9.16141e-07 0 0 0
1753 2952 0.883394 -0.298009 -0.36167 -0.000596156 -4.52411e-08 0 0 0
3819 5348 0.0806657 0.982265 -0.169259 -0.00196805 -1.38347e-07 0 0 0
1256 3365 0.441081 -0.273901 -0.85465 -0.0124839 -8.09813e-07 0 0 0
2076 627 0.377549 0.0327817 -0.925409 -0.00883515 -6.9934e-07 0 0 0
3855 2006 0.604581 0.64743 -0.464022 -0.0159114 -1.23537e-06 0 0 0
2777 4449 0.165625 -0.985325 0.0412718 -0.0134772 -1.19202e-06 0 0 0
440 184 0.0800368 -0.175311 -0.981254 -0.000139669 -1.05366e-08 0 0 0
3705 1958 0.500726 -0.706448 0.500205 -0.011552 -9.82547e-07 0 0 0
5251 3750 0.721266 0.691792 -0.0346275 -0.00538669 -4.3276e-07 0 0 0
850 2896 0.569461 -0.264537 0.778289 -0.00886476 -5.37309e-07 0 0 0
3910 4239 0.132433 -0.111007 -0.984956 -0.00517428 -4.51246e-07 0 0 0
1101 4716 0.957083 -0.172757 -0.232697 -0.0157243 -1.06074e-06 0 0 0
540 3009 0.148069 -0.985449 -0.083466 -0.017925 -1.25167e-06 0 0 0
2242 3434 0.897935 0.0559481 -0.436557 -0.00478828 -3.56138e-07 1 0 0
