# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
3375 3731 0.171665 0.947365 0.27024 -0.0090659 -6.2014e-07 0 0 0
3375 2066 0.211251 -0.45247 0.866397 -0.0027885 -1.935e-07 0 0 0
3375 1077 0.840646 0.431601 -0.327161 -0.00411589 -2.76993e-07 0 0 0
3605 3499 0.223002 -0.789681 -0.571554 -0.00661359 -5.41638e-07 0 0 0
3605 2051 0.478602 0.851428 0.214503 -0.0072268 -5.46084e-07 0 0 0
4442 3956 0.46977 0.880913 -0.0575132 -0.0095262 -7.60202e-07 1 0 0
4442 3627 0.527173 -0.269415 0.805918 -0.0114015 -9.37414e-07 0 0 0
4442 2105 0.706757 -0.706398 -0.0386735 -0.0215222 -1.36303e-06 1 0 0
3367 3613 0.353549 -0.33131 0.874778 -0.0166825 -1.35006e-06 0 0 0
3367 1092 0.918804 0.291876 0.265723 -0.0125425 -1.00692e-06 0 0 0
4242 4944 0.215955 0.888851 0.404112 -0.00519473 -3.25639e-07 0 0 0
4242 1323 0.421863 0.0298893 0.906167 -0.00728043 -4.52645e-07 0 0 0
4242 2723 0.45476 0.731049 -0.508686 -0.00928995 -7.75394e-07 0 0 -1
4242 3483 0.933674 -0.122565 -0.336499 -0.0063007 -4.13224e-07 0 0 -1
4860 3731 0.214598 0.517761 -0.828174 -0.0178236 -1.43598e-06 0 0 0
4860 2066 0.255498 -0.949156 -0.183912 -0.00977919 -8.00301e-07 0 0 0
4860 5098 0.22419 -0.118426 0.967323 -0.0103769 -7.76216e-07 0 0 0
5425 3938 0.410336 -0.433549 -0.802285 -0.0119662 -1.019e-06 0 0 0
5425 2051 0.495591 -0.4647 0.733788 -0.0127092 -1.02364e-06 0 0 0
1558 2987 -0.0666752 0.616394 0.78461 -0.00748119 -6.51354e-07 0 0 0
1558 182 0.658362 -0.613675 -0.435848 -0.00760534 -4.94567e-07 1 0 0
1558 282 0.823203 0.225019 0.521252 -0.00930064 -5.97556e-07 1 0 0
3797 3345 0.41906 -0.892962 0.164343 -0.0131122 -1.18509e-06 1 0 0
3797 5374 0.562605 0.654384 0.50523 -0.011701 -9.25924e-07 1 0 0
705 4157 0.0235066 -0.999379 -0.0262651 -0.0109983 -7.91842e-07 1 0 0
705 3741 0.316797 -0.351331 0.881026 -0.0250706 -1.68026e-06 1 0 0
4545 1413 0.208271 -0.925106 -0.317494 -0.00841595 -5.82674e-07 0 0 0
